Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
388.387754256,77475,388,387754256,,30.0
388.39276015,77476,388,392760150,,30.0
388.397754582,77477,388,397754582,,30.0
388.402764803,77478,388,402764803,,30.0
388.407762741,77479,388,407762741,,30.0
388.412759728,77480,388,412759728,,30.0
388.417752967,77481,388,417752967,,30.0
388.422755745,77482,388,422755745,,30.0
388.427753312,77483,388,427753312,,30.0
388.432755438,77484,388,432755438,,30.0
388.437756312,77485,388,437756312,,30.0
388.44276455,77486,388,442764550,,30.0
388.447764963,77487,388,447764963,,30.0
388.452762561,77488,388,452762561,,30.0
388.457756912,77489,388,457756912,,30.0
388.46275517,77490,388,462755170,,30.0
388.467754271,77491,388,467754271,,30.0
388.47275747,77492,388,472757470,,30.0
388.477756039,77493,388,477756039,,30.0
388.482782982,77494,388,482782982,,30.0
388.48775949,77495,388,487759490,,30.0
388.492760944,77496,388,492760944,,30.0
388.497756368,77497,388,497756368,,30.0
388.502752823,77498,388,502752823,,30.0
388.507752726,77499,388,507752726,,30.0
388.512754691,77500,388,512754691,,30.0
388.517754934,77501,388,517754934,,30.0
388.522771688,77502,388,522771688,,30.0
388.527756471,77503,388,527756471,,30.0
388.53275974,77504,388,532759740,,30.0
388.53775381,77505,388,537753810,,30.0
388.542753482,77506,388,542753482,,30.0
388.54775625,77507,388,547756250,,30.0
388.55275557,77508,388,552755570,,30.0
388.557756504,77509,388,557756504,,30.0
388.562765393,77510,388,562765393,,30.0
388.567756489,77511,388,567756489,,30.0
388.572759236,77512,388,572759236,,30.0
388.577757234,77513,388,577757234,,30.0
388.582755964,77514,388,582755964,,30.0
388.587754553,77515,388,587754553,,30.0
388.592757562,77516,388,592757562,,30.0
388.597757463,77517,388,597757463,,30.0
388.6028123,77518,388,602812300,,30.0
388.607758429,77519,388,607758429,,30.0
388.61276263,77520,388,612762630,,30.0
388.617757753,77521,388,617757753,,30.0
388.622757114,77522,388,622757114,,30.0
388.627756765,77523,388,627756765,,30.0
388.63275829,77524,388,632758290,,30.0
388.637759715,77525,388,637759715,,30.0
388.642758906,77526,388,642758906,,30.0
388.647757996,77527,388,647757996,,30.0
388.652760413,77528,388,652760413,,30.0
388.657757319,77529,388,657757319,,30.0
388.66275691,77530,388,662756910,,30.0
388.667757734,77531,388,667757734,,30.0
388.672758368,77532,388,672758368,,30.0
388.677757869,77533,388,677757869,,30.0
388.682757039,77534,388,682757039,,30.0
388.687757082,77535,388,687757082,,30.0
388.692758096,77536,388,692758096,,30.0
388.697760492,77537,388,697760492,,30.0
388.702757479,77538,388,702757479,,30.0
388.70775686,77539,388,707756860,,30.0
388.712764015,77540,388,712764015,,30.0
388.717757535,77541,388,717757535,,30.0
388.722757337,77542,388,722757337,,30.0
388.727761357,77543,388,727761357,,30.0
388.732762571,77544,388,732762571,,30.0
388.737758927,77545,388,737758927,,30.0
388.742755733,77546,388,742755733,,30.0
388.74775812,77547,388,747758120,,30.0
388.75275757,77548,388,752757570,,30.0
388.757758434,77549,388,757758434,,30.0
388.762757685,77550,388,762757685,,30.0
388.767755964,77551,388,767755964,,30.0
388.772755996,77552,388,772755996,,30.0
388.77775682,77553,388,777756820,,30.0
388.782758716,77554,388,782758716,,30.0
388.787757325,77555,388,787757325,,30.0
388.79275872,77556,388,792758720,,30.0
388.797758231,77557,388,797758231,,30.0
388.802756109,77558,388,802756109,,30.0
388.80775559,77559,388,807755590,,30.0
388.812759079,77560,388,812759079,,30.0
388.817759412,77561,388,817759412,,30.0
388.822757581,77562,388,822757581,,30.0
388.827763434,77563,388,827763434,,30.0
388.832762444,77564,388,832762444,,30.0
388.837763578,77565,388,837763578,,30.0
388.842757098,77566,388,842757098,,30.0
388.847760817,77567,388,847760817,,30.0
388.852757954,77568,388,852757954,,30.0
388.857758698,77569,388,857758698,,30.0
388.862760553,77570,388,862760553,,30.0
388.867758572,77571,388,867758572,,30.0
388.872757842,77572,388,872757842,,30.0
388.877758306,77573,388,877758306,,30.0
388.882762866,77574,388,882762866,,30.0
388.887758621,77575,388,887758621,,30.0
388.892761117,77576,388,892761117,,30.0
388.897757542,77577,388,897757542,,30.0
388.902756894,77578,388,902756894,,30.0
388.907757557,77579,388,907757557,,30.0
388.912759453,77580,388,912759453,,30.0
388.917761098,77581,388,917761098,,30.0
388.922759567,77582,388,922759567,,30.0
388.927757485,77583,388,927757485,,30.0
388.932757237,77584,388,932757237,,30.0
388.937755877,77585,388,937755877,,30.0
388.942755749,77586,388,942755749,,30.0
388.947755179,77587,388,947755179,,30.0
388.952755703,77588,388,952755703,,30.0
388.957757478,77589,388,957757478,,30.0
388.96275682,77590,388,962756820,,30.0
388.967757152,77591,388,967757152,,30.0
388.972762755,77592,388,972762755,,30.0
388.97775903,77593,388,977759030,,30.0
388.982764362,77594,388,982764362,,30.0
388.987761499,77595,388,987761499,,30.0
388.992757573,77596,388,992757573,,30.0
388.997757546,77597,388,997757546,,30.0
389.002757127,77598,389,2757127,,30.0
389.00775743,77599,389,7757430,,30.0
389.012760808,77600,389,12760808,,30.0
389.017760499,77601,389,17760499,,30.0
389.022763317,77602,389,22763317,,30.0
389.027758681,77603,389,27758681,,30.0
389.03275714,77604,389,32757140,,30.0
389.037757282,77605,389,37757282,,30.0
389.042757064,77606,389,42757064,,30.0
389.047755934,77607,389,47755934,,30.0
389.052757018,77608,389,52757018,,30.0
389.05775701,77609,389,57757010,,30.0
389.06276119,77610,389,62761190,,30.0
389.067759138,77611,389,67759138,,30.0
389.072757638,77612,389,72757638,,30.0
389.077761337,77613,389,77761337,,30.0
389.082757893,77614,389,82757893,,30.0
389.087746924,77615,389,87746924,,30.0
389.092756454,77616,389,92756454,,30.0
389.097757498,77617,389,97757498,,30.0
389.10276266,77618,389,102762660,,30.0
389.107758545,77619,389,107758545,,30.0
389.112758607,77620,389,112758607,,30.0
389.117767977,77621,389,117767977,,30.0
389.122760745,77622,389,122760745,,30.0
389.127760667,77623,389,127760667,,30.0
389.132757453,77624,389,132757453,,30.0
389.137760652,77625,389,137760652,,30.0
389.14275872,77626,389,142758720,,30.0
389.147758091,77627,389,147758091,,30.0
389.152755338,77628,389,152755338,,30.0
389.157760149,77629,389,157760149,,30.0
389.162758688,77630,389,162758688,,30.0
389.1677639,77631,389,167763900,,30.0
389.172759274,77632,389,172759274,,30.0
389.17775636,77633,389,177756360,,30.0
389.182755972,77634,389,182755972,,30.0
389.187755122,77635,389,187755122,,30.0
389.192755405,77636,389,192755405,,30.0
389.197755577,77637,389,197755577,,30.0
389.20275564,77638,389,202755640,,30.0
389.207756473,77639,389,207756473,,30.0
389.212756406,77640,389,212756406,,30.0
389.217763291,77641,389,217763291,,30.0
389.222757882,77642,389,222757882,,30.0
389.227756773,77643,389,227756773,,30.0
389.232758929,77644,389,232758929,,30.0
389.237756777,77645,389,237756777,,30.0
389.242757009,77646,389,242757009,,30.0
389.2477561,77647,389,247756100,,30.0
389.252756603,77648,389,252756603,,30.0
389.257756746,77649,389,257756746,,30.0
389.262756457,77650,389,262756457,,30.0
389.26775654,77651,389,267756540,,30.0
389.272756241,77652,389,272756241,,30.0
389.277757455,77653,389,277757455,,30.0
389.282757758,77654,389,282757758,,30.0
389.287756879,77655,389,287756879,,30.0
389.292755819,77656,389,292755819,,30.0
389.297758796,77657,389,297758796,,30.0
389.302757055,77658,389,302757055,,30.0
389.307756536,77659,389,307756536,,30.0
389.312756138,77660,389,312756138,,30.0
389.317759466,77661,389,317759466,,30.0
389.322766282,77662,389,322766282,,30.0
389.327756805,77663,389,327756805,,30.0
389.332761026,77664,389,332761026,,30.0
389.337760527,77665,389,337760527,,30.0
389.342763374,77666,389,342763374,,30.0
389.347757966,77667,389,347757966,,30.0
389.352755604,77668,389,352755604,,30.0
389.357758011,77669,389,357758011,,30.0
389.362755528,77670,389,362755528,,30.0
389.367758516,77671,389,367758516,,30.0
389.372756815,77672,389,372756815,,30.0
389.377757619,77673,389,377757619,,30.0
389.382758212,77674,389,382758212,,30.0
389.387758986,77675,389,387758986,,30.0
389.392756873,77676,389,392756873,,30.0
389.397756655,77677,389,397756655,,30.0
389.402756006,77678,389,402756006,,30.0
389.407756009,77679,389,407756009,,30.0
389.412755289,77680,389,412755289,,30.0
389.417758137,77681,389,417758137,,30.0
389.422755734,77682,389,422755734,,30.0
389.427756147,77683,389,427756147,,30.0
389.432755749,77684,389,432755749,,30.0
389.437758466,77685,389,437758466,,30.0
389.442763848,77686,389,442763848,,30.0
389.447756506,77687,389,447756506,,30.0
389.45275728,77688,389,452757280,,30.0
389.457758404,77689,389,457758404,,30.0
389.462755682,77690,389,462755682,,30.0
389.467756545,77691,389,467756545,,30.0
389.472755616,77692,389,472755616,,30.0
389.477758443,77693,389,477758443,,30.0
389.482756952,77694,389,482756952,,30.0
389.487758117,77695,389,487758117,,30.0
389.492756806,77696,389,492756806,,30.0
389.497756618,77697,389,497756618,,30.0
389.50275635,77698,389,502756350,,30.0
389.507758095,77699,389,507758095,,30.0
389.512756163,77700,389,512756163,,30.0
389.517756636,77701,389,517756636,,30.0
389.522755907,77702,389,522755907,,30.0
389.527756401,77703,389,527756401,,30.0
389.532758086,77704,389,532758086,,30.0
389.537762216,77705,389,537762216,,30.0
389.54275781,77706,389,542757810,,30.0
389.547765386,77707,389,547765386,,30.0
389.552762282,77708,389,552762282,,30.0
389.557765982,77709,389,557765982,,30.0
389.562767437,77710,389,562767437,,30.0
389.56775758,77711,389,567757580,,30.0
389.5727568,77712,389,572756800,,30.0
389.577756432,77713,389,577756432,,30.0
389.582758458,77714,389,582758458,,30.0
389.58775838,77715,389,587758380,,30.0
389.59275701,77716,389,592757010,,30.0
389.597756861,77717,389,597756861,,30.0
389.602756643,77718,389,602756643,,30.0
