Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
35.085769181,6816,35,85769181,,30.0
35.090776457,6817,35,90776457,,30.0
35.095753576,6818,35,95753576,,30.0
35.100780208,6819,35,100780208,,30.0
35.105765182,6820,35,105765182,,30.0
35.110772308,6821,35,110772308,,30.0
35.115771819,6822,35,115771819,,30.0
35.120771611,6823,35,120771611,,30.0
35.125770612,6824,35,125770612,,30.0
35.130771545,6825,35,130771545,,30.0
35.135770346,6826,35,135770346,,30.0
35.140772492,6827,35,140772492,,30.0
35.145771532,6828,35,145771532,,30.0
35.150775321,6829,35,150775321,,30.0
35.155770535,6830,35,155770535,,30.0
35.160768864,6831,35,160768864,,30.0
35.165769387,6832,35,165769387,,30.0
35.17076974,6833,35,170769740,,30.0
35.175770113,6834,35,175770113,,30.0
35.180771918,6835,35,180771918,,30.0
35.185769386,6836,35,185769386,,30.0
35.190768446,6837,35,190768446,,30.0
35.195770452,6838,35,195770452,,30.0
35.200772048,6839,35,200772048,,30.0
35.205770006,6840,35,205770006,,30.0
35.210723459,6841,35,210723459,,30.0
35.215771684,6842,35,215771684,,30.0
35.220771204,6843,35,220771204,,30.0
35.225774824,6844,35,225774824,,30.0
35.230770738,6845,35,230770738,,30.0
35.23577051,6846,35,235770510,,30.0
35.240775111,6847,35,240775111,,30.0
35.245770294,6848,35,245770294,,30.0
35.250773492,6849,35,250773492,,30.0
35.255772904,6850,35,255772904,,30.0
35.260772485,6851,35,260772485,,30.0
35.265772116,6852,35,265772116,,30.0
35.270772459,6853,35,270772459,,30.0
35.275777471,6854,35,275777471,,30.0
35.280771692,6855,35,280771692,,30.0
35.285770893,6856,35,285770893,,30.0
35.290771326,6857,35,290771326,,30.0
35.295771348,6858,35,295771348,,30.0
35.30077156,6859,35,300771560,,30.0
35.305771803,6860,35,305771803,,30.0
35.310771124,6861,35,310771124,,30.0
35.315770114,6862,35,315770114,,30.0
35.320775547,6863,35,320775547,,30.0
35.325771311,6864,35,325771311,,30.0
35.330771604,6865,35,330771604,,30.0
35.335769783,6866,35,335769783,,30.0
35.340769655,6867,35,340769655,,30.0
35.345770869,6868,35,345770869,,30.0
35.350770881,6869,35,350770881,,30.0
35.355770383,6870,35,355770383,,30.0
35.360770726,6871,35,360770726,,30.0
35.365770798,6872,35,365770798,,30.0
35.37077072,6873,35,370770720,,30.0
35.375770121,6874,35,375770121,,30.0
35.380770774,6875,35,380770774,,30.0
35.385769655,6876,35,385769655,,30.0
35.390769987,6877,35,390769987,,30.0
35.395770821,6878,35,395770821,,30.0
35.400769722,6879,35,400769722,,30.0
35.405769924,6880,35,405769924,,30.0
35.410769736,6881,35,410769736,,30.0
35.41577078,6882,35,415770780,,30.0
35.420771063,6883,35,420771063,,30.0
35.425769973,6884,35,425769973,,30.0
35.430769023,6885,35,430769023,,30.0
35.435770849,6886,35,435770849,,30.0
35.44077033,6887,35,440770330,,30.0
35.445771876,6888,35,445771876,,30.0
35.450769162,6889,35,450769162,,30.0
35.455769826,6890,35,455769826,,30.0
35.460770379,6891,35,460770379,,30.0
35.465778026,6892,35,465778026,,30.0
35.470769752,6893,35,470769752,,30.0
35.475770977,6894,35,475770977,,30.0
35.480769937,6895,35,480769937,,30.0
35.48577012,6896,35,485770120,,30.0
35.490777466,6897,35,490777466,,30.0
35.495770305,6898,35,495770305,,30.0
35.500770497,6899,35,500770497,,30.0
35.50577103,6900,35,505771030,,30.0
35.510771503,6901,35,510771503,,30.0
35.515776164,6902,35,515776164,,30.0
35.520771007,6903,35,520771007,,30.0
35.525772261,6904,35,525772261,,30.0
35.530771402,6905,35,530771402,,30.0
35.53576893,6906,35,535768930,,30.0
35.540769072,6907,35,540769072,,30.0
35.545772421,6908,35,545772421,,30.0
35.550777082,6909,35,550777082,,30.0
35.555735204,6910,35,555735204,,30.0
35.560770794,6911,35,560770794,,30.0
35.565770666,6912,35,565770666,,30.0
35.57077171,6913,35,570771710,,30.0
35.575772314,6914,35,575772314,,30.0
35.580771414,6915,35,580771414,,30.0
35.585770064,6916,35,585770064,,30.0
35.590771018,6917,35,590771018,,30.0
35.595770138,6918,35,595770138,,30.0
35.6007699,6919,35,600769900,,30.0
35.605770974,6920,35,605770974,,30.0
35.610771578,6921,35,610771578,,30.0
35.615770278,6922,35,615770278,,30.0
35.620775229,6923,35,620775229,,30.0
35.625772837,6924,35,625772837,,30.0
35.630771627,6925,35,630771627,,30.0
35.635770968,6926,35,635770968,,30.0
35.640769778,6927,35,640769778,,30.0
35.645774979,6928,35,645774979,,30.0
35.650771796,6929,35,650771796,,30.0
35.655771097,6930,35,655771097,,30.0
35.660770728,6931,35,660770728,,30.0
35.665769819,6932,35,665769819,,30.0
35.670772967,6933,35,670772967,,30.0
35.675770905,6934,35,675770905,,30.0
35.680770487,6935,35,680770487,,30.0
35.685773805,6936,35,685773805,,30.0
35.690774489,6937,35,690774489,,30.0
35.695771274,6938,35,695771274,,30.0
35.700769574,6939,35,700769574,,30.0
35.705769456,6940,35,705769456,,30.0
35.710770279,6941,35,710770279,,30.0
35.715770712,6942,35,715770712,,30.0
35.720770094,6943,35,720770094,,30.0
35.725770506,6944,35,725770506,,30.0
35.730770208,6945,35,730770208,,30.0
35.7357704,6946,35,735770400,,30.0
35.740770373,6947,35,740770373,,30.0
35.745771788,6948,35,745771788,,30.0
35.750769105,6949,35,750769105,,30.0
35.755773786,6950,35,755773786,,30.0
35.760769691,6951,35,760769691,,30.0
35.765770574,6952,35,765770574,,30.0
35.770769975,6953,35,770769975,,30.0
35.775769727,6954,35,775769727,,30.0
35.780774588,6955,35,780774588,,30.0
35.785771615,6956,35,785771615,,30.0
35.790771387,6957,35,790771387,,30.0
35.79577184,6958,35,795771840,,30.0
35.800769989,6959,35,800769989,,30.0
35.805771273,6960,35,805771273,,30.0
35.810782417,6961,35,810782417,,30.0
35.815770867,6962,35,815770867,,30.0
35.820770749,6963,35,820770749,,30.0
35.82577526,6964,35,825775260,,30.0
35.830739524,6965,35,830739524,,30.0
35.83577296,6966,35,835772960,,30.0
35.84077179,6967,35,840771790,,30.0
35.845776561,6968,35,845776561,,30.0
35.850772726,6969,35,850772726,,30.0
35.855771265,6970,35,855771265,,30.0
35.860770767,6971,35,860770767,,30.0
35.865741603000004,6972,35,865741603,,30.0
35.870773336,6973,35,870773336,,30.0
35.875771895,6974,35,875771895,,30.0
35.880770655,6975,35,880770655,,30.0
35.885771519,6976,35,885771519,,30.0
35.890772263,6977,35,890772263,,30.0
35.895772735,6978,35,895772735,,30.0
35.900772037,6979,35,900772037,,30.0
35.905770526,6980,35,905770526,,30.0
35.910771510000004,6981,35,910771510,,30.0
35.915772184,6982,35,915772184,,30.0
35.920772186,6983,35,920772186,,30.0
35.925771256,6984,35,925771256,,30.0
35.930772351,6985,35,930772351,,30.0
35.935771641,6986,35,935771641,,30.0
35.940772125,6987,35,940772125,,30.0
35.945770864,6988,35,945770864,,30.0
35.950771027,6989,35,950771027,,30.0
35.955780227,6990,35,955780227,,30.0
35.960772173,6991,35,960772173,,30.0
35.965771164,6992,35,965771164,,30.0
35.97077296,6993,35,970772960,,30.0
35.975775125,6994,35,975775125,,30.0
35.980777502,6995,35,980777502,,30.0
35.985772325,6996,35,985772325,,30.0
35.990771846,6997,35,990771846,,30.0
35.995771838,6998,35,995771838,,30.0
36.000773223,6999,36,773223,,30.0
36.005769548,7000,36,5769548,,30.0
36.010773789,7001,36,10773789,,30.0
36.015769723,7002,36,15769723,,30.0
36.020769755,7003,36,20769755,,30.0
36.025770679,7004,36,25770679,,30.0
36.030772455,7005,36,30772455,,30.0
36.035780302,7006,36,35780302,,30.0
36.040771848,7007,36,40771848,,30.0
36.045773123,7008,36,45773123,,30.0
36.050771412,7009,36,50771412,,30.0
36.055773878,7010,36,55773878,,30.0
36.060777668,7011,36,60777668,,30.0
36.065772951,7012,36,65772951,,30.0
36.070778394,7013,36,70778394,,30.0
36.075772525,7014,36,75772525,,30.0
36.080771455,7015,36,80771455,,30.0
36.085771407,7016,36,85771407,,30.0
36.09077194,7017,36,90771940,,30.0
36.095771121,7018,36,95771121,,30.0
36.100771945,7019,36,100771945,,30.0
36.105769563,7020,36,105769563,,30.0
36.110771218,7021,36,110771218,,30.0
36.115771461,7022,36,115771461,,30.0
36.120771492,7023,36,120771492,,30.0
36.125771134,7024,36,125771134,,30.0
36.130772489,7025,36,130772489,,30.0
36.135772171,7026,36,135772171,,30.0
36.140771422,7027,36,140771422,,30.0
36.145770903,7028,36,145770903,,30.0
36.150770544,7029,36,150770544,,30.0
36.155772561,7030,36,155772561,,30.0
36.160772522,7031,36,160772522,,30.0
36.165772074,7032,36,165772074,,30.0
36.170771695,7033,36,170771695,,30.0
36.175771677,7034,36,175771677,,30.0
36.180771399,7035,36,180771399,,30.0
36.185772373,7036,36,185772373,,30.0
36.190773287,7037,36,190773287,,30.0
36.195771967,7038,36,195771967,,30.0
36.200777389,7039,36,200777389,,30.0
36.205769356,7040,36,205769356,,30.0
36.210772023,7041,36,210772023,,30.0
36.215772787,7042,36,215772787,,30.0
36.220771677,7043,36,220771677,,30.0
36.225771409,7044,36,225771409,,30.0
36.230771622,7045,36,230771622,,30.0
36.235777125,7046,36,235777125,,30.0
36.240772237,7047,36,240772237,,30.0
36.245771769,7048,36,245771769,,30.0
36.250770418,7049,36,250770418,,30.0
36.255771532,7050,36,255771532,,30.0
36.260770372,7051,36,260770372,,30.0
36.265771436,7052,36,265771436,,30.0
36.270771519,7053,36,270771519,,30.0
36.275772473,7054,36,275772473,,30.0
36.280772175,7055,36,280772175,,30.0
36.285772959,7056,36,285772959,,30.0
36.2907727,7057,36,290772700,,30.0
36.29577142,7058,36,295771420,,30.0
36.300771723,7059,36,300771723,,30.0
36.305769861,7060,36,305769861,,30.0
36.310770936,7061,36,310770936,,30.0
36.315770998,7062,36,315770998,,30.0
36.320772884,7063,36,320772884,,30.0
36.325770482,7064,36,325770482,,30.0
36.330771626,7065,36,330771626,,30.0
36.335771387,7066,36,335771387,,30.0
36.340775277,7067,36,340775277,,30.0
36.345770861,7068,36,345770861,,30.0
36.350771635,7069,36,350771635,,30.0
36.355771596,7070,36,355771596,,30.0
36.360770517,7071,36,360770517,,30.0
36.365770409,7072,36,365770409,,30.0
36.370771403,7073,36,370771403,,30.0
36.375775373,7074,36,375775373,,30.0
36.380770245,7075,36,380770245,,30.0
36.38577172,7076,36,385771720,,30.0
36.390772805,7077,36,390772805,,30.0
36.395770312,7078,36,395770312,,30.0
36.400769943,7079,36,400769943,,30.0
36.405771569,7080,36,405771569,,30.0
36.410773084,7081,36,410773084,,30.0
36.415772044,7082,36,415772044,,30.0
36.420770694,7083,36,420770694,,30.0
36.425771467,7084,36,425771467,,30.0
36.430772111,7085,36,430772111,,30.0
36.43577055,7086,36,435770550,,30.0
36.440770512,7087,36,440770512,,30.0
36.445770364,7088,36,445770364,,30.0
36.450771338,7089,36,450771338,,30.0
36.455770449,7090,36,455770449,,30.0
36.460770722,7091,36,460770722,,30.0
36.465771264,7092,36,465771264,,30.0
36.470772489,7093,36,470772489,,30.0
36.475770197,7094,36,475770197,,30.0
36.480769408,7095,36,480769408,,30.0
36.485770261,7096,36,485770261,,30.0
36.490772307,7097,36,490772307,,30.0
36.495770987,7098,36,495770987,,30.0
36.500769938,7099,36,500769938,,30.0
36.505770791,7100,36,505770791,,30.0
36.510771175,7101,36,510771175,,30.0
36.515771036,7102,36,515771036,,30.0
36.520770718,7103,36,520770718,,30.0
36.525771141,7104,36,525771141,,30.0
36.530771223,7105,36,530771223,,30.0
36.535770975,7106,36,535770975,,30.0
36.540770777,7107,36,540770777,,30.0
36.545770659,7108,36,545770659,,30.0
36.550771373,7109,36,550771373,,30.0
36.555771174,7110,36,555771174,,30.0
36.560777659,7111,36,560777659,,30.0
36.565771078,7112,36,565771078,,30.0
36.570771251,7113,36,570771251,,30.0
36.575770863,7114,36,575770863,,30.0
36.580769291,7115,36,580769291,,30.0
36.585770686000004,7116,36,585770686,,30.0
36.590772462,7117,36,590772462,,30.0
36.595771673,7118,36,595771673,,30.0
36.600772306,7119,36,600772306,,30.0
36.605770906000004,7120,36,605770906,,30.0
36.610770978,7121,36,610770978,,30.0
36.615771421,7122,36,615771421,,30.0
36.620770892,7123,36,620770892,,30.0
36.625770454,7124,36,625770454,,30.0
36.630771427,7125,36,630771427,,30.0
36.63577166,7126,36,635771660,,30.0
36.640771723,7127,36,640771723,,30.0
36.645775632,7128,36,645775632,,30.0
36.650772298,7129,36,650772298,,30.0
36.6557717,7130,36,655771700,,30.0
