Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
91.684187861,18135,91,684187861,,30.0
91.689187135,18136,91,689187135,,30.0
91.694187621,18137,91,694187621,,30.0
91.699187155,18138,91,699187155,,30.0
91.704186269,18139,91,704186269,,30.0
91.709188449,18140,91,709188449,,30.0
91.714188223,18141,91,714188223,,30.0
91.719188318,18142,91,719188318,,30.0
91.724187172,18143,91,724187172,,30.0
91.729190113,18144,91,729190113,,30.0
91.734185679,18145,91,734185679,,30.0
91.739186576,18146,91,739186576,,30.0
91.744182314,18147,91,744182314,,30.0
91.749184142,18148,91,749184142,,30.0
91.754183917,18149,91,754183917,,30.0
91.759190755,18150,91,759190755,,30.0
91.764188045,18151,91,764188045,,30.0
91.769188211,18152,91,769188211,,30.0
91.774187265,18153,91,774187265,,30.0
91.779184274,18154,91,779184274,,30.0
91.784183107,18155,91,784183107,,30.0
91.789182862,18156,91,789182862,,30.0
91.794186855,18157,91,794186855,,30.0
91.799183844,18158,91,799183844,,30.0
91.80418446,18159,91,804184460,,30.0
91.809184155,18160,91,809184155,,30.0
91.814187196,18161,91,814187196,,30.0
91.819185859,18162,91,819185859,,30.0
91.824186115,18163,91,824186115,,30.0
91.829185318,18164,91,829185318,,30.0
91.834186265,18165,91,834186265,,30.0
91.839185138,18166,91,839185138,,30.0
91.844186837,18167,91,844186837,,30.0
91.849190569,18168,91,849190569,,30.0
91.854184613,18169,91,854184613,,30.0
91.85918524,18170,91,859185240,,30.0
91.864190414,18171,91,864190414,,30.0
91.869186622,18172,91,869186622,,30.0
91.874187369,18173,91,874187369,,30.0
91.879186493,18174,91,879186493,,30.0
91.884192329,18175,91,884192329,,30.0
91.889192074,18176,91,889192074,,30.0
91.894184956,18177,91,894184956,,30.0
91.899183518,18178,91,899183518,,30.0
91.904189204,18179,91,904189204,,30.0
91.909185152,18180,91,909185152,,30.0
91.91418674,18181,91,914186740,,30.0
91.919183479,18182,91,919183479,,30.0
91.924185668,18183,91,924185668,,30.0
91.929189841,18184,91,929189841,,30.0
91.934185869,18185,91,934185869,,30.0
91.939186426,18186,91,939186426,,30.0
91.944185549,18187,91,944185549,,30.0
91.949183761,18188,91,949183761,,30.0
91.95418539,18189,91,954185390,,30.0
91.959187999,18190,91,959187999,,30.0
91.964184347,18191,91,964184347,,30.0
91.969186487,18192,91,969186487,,30.0
91.974184569,18193,91,974184569,,30.0
91.979184694,18194,91,979184694,,30.0
91.984184249,18195,91,984184249,,30.0
91.989185186,18196,91,989185186,,30.0
91.99418471,18197,91,994184710,,30.0
91.999185446,18198,91,999185446,,30.0
92.004183969,18199,92,4183969,,30.0
92.009188984,18200,92,9188984,,30.0
92.01418457,18201,92,14184570,,30.0
92.019183414,18202,92,19183414,,30.0
92.024186264,18203,92,24186264,,30.0
92.029187021,18204,92,29187021,,30.0
92.034185173,18205,92,34185173,,30.0
92.039184727,18206,92,39184727,,30.0
92.044186916,18207,92,44186916,,30.0
92.049184317,18208,92,49184317,,30.0
92.054184002,18209,92,54184002,,30.0
92.059195048,18210,92,59195048,,30.0
92.064186707,18211,92,64186707,,30.0
92.069189698,18212,92,69189698,,30.0
92.074185124,18213,92,74185124,,30.0
92.079183627,18214,92,79183627,,30.0
92.084186007,18215,92,84186007,,30.0
92.089184619,18216,92,89184619,,30.0
92.094183963,18217,92,94183963,,30.0
92.099182947,18218,92,99182947,,30.0
92.104183683,18219,92,104183683,,30.0
92.109188127,18220,92,109188127,,30.0
92.114183894,18221,92,114183894,,30.0
92.119183759,18222,92,119183759,,30.0
92.12418659,18223,92,124186590,,30.0
92.129184662,18224,92,129184662,,30.0
92.134182002,18225,92,134182002,,30.0
92.139183439,18226,92,139183439,,30.0
92.144187342,18227,92,144187342,,30.0
92.149185845,18228,92,149185845,,30.0
92.154183155,18229,92,154183155,,30.0
92.159194561,18230,92,159194561,,30.0
92.164186161,18231,92,164186161,,30.0
92.169186587,18232,92,169186587,,30.0
92.174184007,18233,92,174184007,,30.0
92.179185595,18234,92,179185595,,30.0
92.184177235,18235,92,184177235,,30.0
92.189188321,18236,92,189188321,,30.0
92.194186743,18237,92,194186743,,30.0
92.199186398,18238,92,199186398,,30.0
92.204185602,18239,92,204185602,,30.0
92.209186999,18240,92,209186999,,30.0
92.214185943,18241,92,214185943,,30.0
92.219186589,18242,92,219186589,,30.0
92.224187195,18243,92,224187195,,30.0
92.22919192,18244,92,229191920,,30.0
92.234186795,18245,92,234186795,,30.0
92.23918684,18246,92,239186840,,30.0
92.24418899,18247,92,244188990,,30.0
92.249186641,18248,92,249186641,,30.0
92.25418375,18249,92,254183750,,30.0
92.259187553,18250,92,259187553,,30.0
92.264187508,18251,92,264187508,,30.0
92.269189287,18252,92,269189287,,30.0
92.274187378,18253,92,274187378,,30.0
92.279187284,18254,92,279187284,,30.0
92.284185726,18255,92,284185726,,30.0
92.289185991,18256,92,289185991,,30.0
92.29418741,18257,92,294187410,,30.0
92.299189839,18258,92,299189839,,30.0
92.304185767,18259,92,304185767,,30.0
92.309185822,18260,92,309185822,,30.0
92.314186439,18261,92,314186439,,30.0
92.319183869,18262,92,319183869,,30.0
92.324185337,18263,92,324185337,,30.0
92.329185923,18264,92,329185923,,30.0
92.334184015,18265,92,334184015,,30.0
92.339189771,18266,92,339189771,,30.0
92.344188234,18267,92,344188234,,30.0
92.349185533,18268,92,349185533,,30.0
92.354182843,18269,92,354182843,,30.0
92.359185554,18270,92,359185554,,30.0
92.364185008,18271,92,364185008,,30.0
92.369186105,18272,92,369186105,,30.0
92.374185871,18273,92,374185871,,30.0
92.379187088,18274,92,379187088,,30.0
92.384186772,18275,92,384186772,,30.0
92.389188992,18276,92,389188992,,30.0
92.394186553,18277,92,394186553,,30.0
92.399170898,18278,92,399170898,,30.0
92.404184459,18279,92,404184459,,30.0
92.409184835,18280,92,409184835,,30.0
92.414184359,18281,92,414184359,,30.0
92.419184104,18282,92,419184104,,30.0
92.424185332,18283,92,424185332,,30.0
92.429185868,18284,92,429185868,,30.0
92.43418415,18285,92,434184150,,30.0
92.439184256,18286,92,439184256,,30.0
92.444189651,18287,92,444189651,,30.0
92.449183244,18288,92,449183244,,30.0
92.45418367,18289,92,454183670,,30.0
92.459190709,18290,92,459190709,,30.0
92.464187287,18291,92,464187287,,30.0
92.469188384,18292,92,469188384,,30.0
92.474184753,18293,92,474184753,,30.0
92.479186682,18294,92,479186682,,30.0
92.484185715,18295,92,484185715,,30.0
92.489186011,18296,92,489186011,,30.0
92.494186497,18297,92,494186497,,30.0
92.49918544,18298,92,499185440,,30.0
92.504185426,18299,92,504185426,,30.0
92.509188557,18300,92,509188557,,30.0
92.514184735,18301,92,514184735,,30.0
92.519186113,18302,92,519186113,,30.0
92.524186489,18303,92,524186489,,30.0
92.529186143,18304,92,529186143,,30.0
92.534185337,18305,92,534185337,,30.0
92.539187066,18306,92,539187066,,30.0
92.544188103,18307,92,544188103,,30.0
92.549186905,18308,92,549186905,,30.0
92.554187613,18309,92,554187613,,30.0
92.559185794,18310,92,559185794,,30.0
92.564186009,18311,92,564186009,,30.0
92.569190464,18312,92,569190464,,30.0
92.574184768,18313,92,574184768,,30.0
92.579186797,18314,92,579186797,,30.0
92.584189608,18315,92,584189608,,30.0
92.589185525,18316,92,589185525,,30.0
92.594184919,18317,92,594184919,,30.0
92.599187199,18318,92,599187199,,30.0
92.604187354,18319,92,604187354,,30.0
92.609187089,18320,92,609187089,,30.0
92.614186994,18321,92,614186994,,30.0
92.619183603,18322,92,619183603,,30.0
92.62418469,18323,92,624184690,,30.0
92.62918721,18324,92,629187210,,30.0
92.634186003,18325,92,634186003,,30.0
92.639184395,18326,92,639184395,,30.0
92.644182677,18327,92,644182677,,30.0
92.649184356,18328,92,649184356,,30.0
92.654186715,18329,92,654186715,,30.0
92.65918623,18330,92,659186230,,30.0
92.66418401,18331,92,664184010,,30.0
92.669196078,18332,92,669196078,,30.0
92.674183821,18333,92,674183821,,30.0
92.679185559,18334,92,679185559,,30.0
92.684186516,18335,92,684186516,,30.0
92.689184928,18336,92,689184928,,30.0
92.694184021,18337,92,694184021,,30.0
92.699183796,18338,92,699183796,,30.0
92.704186526,18339,92,704186526,,30.0
92.709184037,18340,92,709184037,,30.0
92.714184823,18341,92,714184823,,30.0
92.71919114,18342,92,719191140,,30.0
92.724186046,18343,92,724186046,,30.0
92.729182494,18344,92,729182494,,30.0
92.734183401,18345,92,734183401,,30.0
92.73918519,18346,92,739185190,,30.0
92.744185876,18347,92,744185876,,30.0
92.749183817,18348,92,749183817,,30.0
92.754184904,18349,92,754184904,,30.0
92.759183256,18350,92,759183256,,30.0
92.764183402,18351,92,764183402,,30.0
92.769185792,18352,92,769185792,,30.0
92.774185125,18353,92,774185125,,30.0
92.779184249,18354,92,779184249,,30.0
92.784183382,18355,92,784183382,,30.0
